address	pmid	latitude	longitude
Department of Bioinformatics, DNA Stories Bioinformatics Center, Chengdu, China.	32077944	30.66667	104.0667
College of Life Sciences, Hainan Normal University, Haikou, Hainan, China.	32077944	20.03421	110.3465
College of Life Sciences, Yantai University, Yantai, Shandong, China.	32077944	37.47649	121.4408
State Key Laboratory of Environmental Criteria and Risk Assessment, Chinese Research Academy of Environmental Sciences, Beijing, China.	32077944	39.90750	116.3972
Center for Biodiversity, Royal Ontario Museum, Toronto, Ontario, Canada.	32077944	43.65352	-79.38391
State Key Laboratory of Genetic Resources and Evolution, Kunming Institute of Zoology, Chinese Academy of Sciences, Kunming, China.	32077944	25.03889	102.71833
Center for Excellence in Animal Evolution and Genetics, Chinese Academy of Sciences, Kunming, China.	32077944	25.03889	102.71833
Department of Biological Sciences, National University of Singapore, Singapore.	32077943	 1.294328	103.781104
Yale-NUS College, Singapore.	32077943	 1.307695	103.772633
Milner Centre for Evolution, Department of Biology and Biochemistry, University of Bath, Bath, United Kingdom.	32076722	51.382800	 -2.359284
Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Biology, Plön, Germany.	32076722	 54.24335	 10.36370
Department of Genetics, University of Georgia, Athens, GE.	32076722	-33.93070	 18.86550
Laboratory of Genetics, University of Wisconsin, Madison, WI.	32076722	 43.07185	-89.40789
National Center of Mathematics and Interdisciplinary Sciences, Academy of Mathematics and Systems Science, Chinese Academy of Sciences, Beijing, China.	32068872	39.90750	116.39723
University of Chinese Academy of Sciences.	32068872	17.01945	 81.78095
Center for Excellence in Animal Evolution and Genetics, Chinese Academy of Sciences, Kunming, China.	32068872	25.03889	102.71833
Bioinformatics Research Center, North Carolina State University, Raleigh, NC.	32068869	35.78404	-78.68467
Institute for Genomics and Evolutionary Medicine, Temple University, Philadelphia, PA.	32068869	39.95106	-75.16562
Department of Statistics, North Carolina State University, Raleigh, NC.	32068869	35.78404	-78.68467
Microbiology Department, Institute for Integrative Biology of the Cell (I2BC), CEA, CNRS, University of Paris-Sud, Université Paris-Saclay, Gif-sur-Yvette cedex, France.	32068866	48.70183	   2.133961
Unité de Biologie Moléculaire du Gène chez les Extrêmophiles, Département de Microbiologie, Institut Pasteur, Paris, France.	32068866	48.86370	   2.361657
Department of Ecology and Evolutionary Biology, University of Arizona, Tucson, AZ.	32068861	32.22188	-110.971225
Department of Molecular and Cellular Biology, University of Arizona, Tucson, AZ.	32068861	32.22188	-110.97123
Systems and Synthetic Biology Division, Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden.	32061128	57.69699	  11.98650
Laboratory of Evolutionary Genetics, Division of Molecular Biology, Ruđer Bošković Institute, Zagreb, Croatia.	32061128	45.81491	  15.97851
The Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, Lyngby, Denmark.	32061128	55.76960	12.50233
Bioinformatics group, Division of Molecular Biology, Department of Biology, Faculty of Science, University of Zagreb, Croatia.	32061128	45.81491	15.97851
School of Bioscience, University of Skövde, Skövde, Sweden.	32061128	58.39115	13.84727
Department of Forest and Wildlife Ecology, University of Wisconsin-Madison, Madison, WI.	32061124	 43.07273	-89.42157
Instituto Multidisciplinario de Investigaciones Biológicas de San Luis, Consejo Nacional de Investigaciones Científicas y Técnicas, Argentina.	32061124	-35.49576	-65.07154
Max Planck Institute for Ornithology, Seewiesen, Germany.	32061124	 47.97256	 11.23542
Department of Zoology and Physiology, University of Wyoming, Laramie, WY.	32061124	 41.31103	-105.59361
Departamento de Bioquímica y Ciencias Biológicas, Universidad Nacional de San Luis, San Luis, Argentina.	32061124	-33.29151	 -66.33777
College of Life Sciences, Northwest A&F University, Yangling, Shaanxi, China.	32044988	 34.25667	 108.07833
Department of Medical Biochemistry and Microbiology, Biomedical Center, Uppsala University, Uppsala, Sweden.	32031639	59.85813	  17.64462
Ecological and Evolutionary Genomics Laboratory, Unidad de Genomica Avanzada (Langebio), Irapuato, Guanajuato, México.	32031611	20.65936	-101.34578
Department of Plant Science, The Pennsylvania State University, University Park State College, University Park, PA.	32031611	40.80454	 -77.85853
State Key Laboratory of Biocontrol, College of Ecology and Evolution, School of Life Sciences, Sun Yat-sen University, Guangzhou, China.	32027372	23.11667	113.250000
Sichuan Academy of Forestry, Chengdu, China.	32027372	30.66667	104.066670
Department of Biochemistry, Genetics and Immunology, University of Vigo, Vigo, Spain.	32027371	42.22427	 -8.794633
Biomedical Research Center (CINBIO), University of Vigo, Vigo, Spain.	32027371	42.22427	  -8.794633
Galicia Sur Health Research Institute, Vigo, Spain.	32027371	42.23136	  -8.712425
Department of Biological Sciences, University of Idaho, Moscow, ID.	32027370	46.73369	-117.000002
Institute for Bioinformatics and Evolutionary Studies, University of Idaho, Moscow, ID.	32027370	46.73369	-117.00000
BEACON Center for the Study of Evolution in Action.	32027370	35.56150	 -82.63902
Graduate School of Life Sciences, Tohoku University, Sendai, Japan.	32027370	38.25893	 140.85241
Department of Biology, University of Washington, Seattle, WA.	32027370	47.66649	-122.3098
Department of Integrative Biology, University of California, Berkeley, Berkeley, CA.	32027369	37.86778	-122.2654
Department of Biomolecular Engineering and Genomics Institute, University of California, Santa Cruz, Santa Cruz, CA.	32027369	36.97414	-122.0288
Department of Molecular, Cellular and Developmental Biology, University of California, Santa Cruz, Santa Cruz, CA.	32027369	36.97414	-122.02880
Centre for GeoGenetics, Globe Institute, University of Copenhagen, Copenhagen, Denmark.	32027369	55.67576	  12.56902
Department of Biology and Living Earth Collaborative, Washington University, Saint Louis, MO.	32027369	38.63535	 -90.20099
Center for Plant Science Innovation, University of Nebraska, Lincoln, NE.	32027368	40.81360	-96.70261
School of Biological Sciences, University of Nebraska, Lincoln, NE.	32027368	40.81752	-96.70057
Department of Agronomy and Horticulture, University of Nebraska, Lincoln, NE.	32027368	40.81360	-96.70261
Germplasm Bank of Wild Species, Kunming Institute of Botany, Chinese Academy of Sciences, Kunming, Yunnan, China.	32027368	25.03889	 102.7183
Biology Department, Baylor University, Waco, TX.	32027368	31.54585	 -97.1175
Department of Molecular and Cellular Physiology, Stanford University School of Medicine, Stanford, CA.	32011705	37.43356	-122.1719
Howard Hughes Medical Institute, Stanford University School of Medicine, Stanford, CA.	32011705	37.43356	-122.171926
Institute for Anatomy and Cell Biology, Saarland University, Homburg, Germany.	32011705	49.31954	   7.334327
Department of Molecular Neurobiology, Max-Planck-Institute of Experimental Medicine, Göttingen, Germany.	32011705	51.53260	   9.928442
Research School of Computer Science, Australian National University, Canberra, ACT, Australia.	32011700	-35.28294	149.11876
Department of Ecology and Evolution, Research School of Biology, Australian National University, Canberra, ACT, Australia.	32011700	-35.28294	149.11876
Center for Integrative Bioinformatics Vienna, Max Perutz Labs, University of Vienna and Medical University of Vienna, Vienna, Austria.	32011700	 48.20921	 16.37278
Department of Biological Physics, Eötvös Lórand University, Budapest, Hungary.	32011700	 47.49814	 19.04055
Discipline of Mathematics, University of Tasmania, Hobart, TAS, Australia.	32011700	-42.90776	147.32038
Bioinformatics and Computational Biology, Faculty of Computer Science, University of Vienna, Vienna, Austria.	32011700	 48.20921	 16.37278
Department of Zoology, University of Oxford, Oxford, United Kingdom.	32003829	51.75804	  -1.2545219
Department of Infectious Disease Epidemiology, MRC Centre for Global Infectious Disease Analysis, Imperial College London, London, United Kingdom.	32003829	51.50015	  -0.1262362
Department of Integrative Biology, Oregon State University, Corvallis, OR.	32003807	44.57165	-123.2777030
Department of Biochemistry and Molecular Genetics, University of Colorado School of Medicine, Aurora, CO.	31986214	39.71293	-104.81936
Department of Biology, Temple University, Institute for Genomics and Evolutionary Medicine, Philadelphia, Pennsylvania, USA.	31986213	39.95106	 -75.16562
Department of Medical Biochemistry and Microbiology, Uppsala University, Uppsala, Sweden.	31977019	59.85813	  17.64462
Department of Biochemistry and Molecular Biology, Dalhousie University, Halifax, NS, Canada.	31977019	44.64888	-63.57531
Department of Molecular Biology and Genetics, Cornell University, Ithaca, NY.	31960929	42.44823	-76.46050
Department of Ecology and Evolution, University of Chicago, Chicago, IL.	31960929	41.88323	-87.63240
School of Plant Sciences, Arizona Genomics Institute, University of Arizona, Tucson, AZ.	31960929	32.23556	-110.95468
Department of Molecular Genetics, Ohio State University, Columbus, OH.	31960924	39.96276	 -82.99629
Department of Biology, McMaster University, Hamilton, ON, Canada.	31960924	43.25549	 -79.87338
Department of Mathematics, Ohio State University, Columbus, OH.	31960924	39.96276	-82.996291
Animal Breeding and Genomics Group, Wageningen University, Wageningen, The Netherlands.	31960923	51.96643	  5.658311
Experimental Zoology Group, Wageningen University, Wageningen, The Netherlands.	31960923	51.96643	  5.658311
Department of Genetics, Stanford University School of Medicine, Stanford, CA.	31960923	37.43356	-122.17193
Department of Human Genetics, Leiden University Medical Center, Leiden, The Netherlands.	31960923	52.15825	   4.48769
Faculty of Medicine, Osaka University, Suita, Japan.	31957793	34.82239	 135.52249
Department of Statistical Genetics, Osaka University Graduate School of Medicine, Suita, Japan.	31957793	NA	NA
Department of Allergy and Rheumatology, Graduate School of Medicine, The University of Tokyo, Tokyo, Japan.	31957793	35.68946	139.6917
Laboratory for Statistical Analysis, RIKEN Center for Integrative Medical Sciences, Yokohama, Japan.	31957793	NA	NA
Department of Computational Biology and Medical Science, Graduate school of Frontier Sciences, The University of Tokyo, Tokyo, Japan.	31957793	35.68946	139.6917
Division of Molecular Pathology, The Institute of Medical Sciences, The University of Tokyo, Tokyo, Japan.	31957793	35.64018	139.7247
RIKEN Center for Integrative Medical Sciences, Yokohama, Japan.	31957793	35.45040	139.6342
Department of Statistics, University of Oxford, Oxford, United Kingdom.	31957793	51.75804	 -1.254522
Laboratory of Complex Trait Genomics, Department of Computational Biology and Medical Sciences, Graduate School of Frontier Sciences, The University of Tokyo, Tokyo, Japan.	31957793	35.68946	139.691716
Laboratory of Statistical Immunology, Immunology Frontier Research Center (WPI-IFReC), Osaka University, Suita, Japan.	31957793	NA	NA
Integrated Frontier Research for Medical Science Division, Institute for Open and Transdisciplinary Research Initiatives, Osaka University, Suita, Japan.	31957793	NA	NA
Institute of Ecology and Evolution, University of Berne, Berne 3012, Switzerland.	31935281	46.95379	7.432774
Swiss Institute of Bioinformatics, Lausanne 1015, Switzerland.	31935281	46.52151	6.574696
CIBIO/InBIO, Centro de Investigação em Biodiversidade e Recursos Genéticos, Universidade do Porto, Vairão, Portugal.	31930402	41.33221	 -8.670186
Departamento de Biologia, Faculdade de Ciências, Universidade do Porto, Porto, Portugal.	31930402	41.15177	 -8.638027
Department of Biological Science, University of Tulsa, Tulsa, OK.	31930402	36.17187	-95.956159
MARE - Marine and Environmental Sciences Centre, Department of Life Sciences, University of Coimbra, Coimbra, Portugal.	31930402	40.21149	  -8.429201
Department of Pathology and Immunology, Washington University School of Medicine, St. Louis, MO.	31930402	38.63565	 -90.445566
Department of Physiology & Biophysics, School of Medicine, Gillespie Neuroscience Research Facility, University of California, Irvine, Irvine, CA.	31930402	33.67585	-117.759780
Department of Biological Sciences, Auburn University, Auburn, AL.	31930402	32.60908	-85.48173
Department of Biology, Boston University, Boston, MA.	31930401	42.35899	-71.05863
Department of Ecology and Evolution, University of Chicago, Chicago, IL.	31930401	41.88323	-87.63240
School of Life Sciences, Peking University, Beijing, P.R. China.	31930401	39.99013	 116.30144
Department of Computer Science and Engineering, Michigan State University, East Lansing, MI.	31930401	42.73175	 -84.47867
Department of Biological Sciences, University of the Pacific, Stockton, CA.	31930401	37.97895	-121.31072
Department of Ecology and Evolutionary Biology, University of California-Irvine, Irvine, CA.	31930401	33.67585	-117.75978
Department of Biology, University of Texas at Arlington, Arlington, TX.	31926008	32.72939	 -97.11517
Department of Computer & Electrical Engineering and Computer Science, Florida Atlantic University, Boca Raton, FL.	31926008	26.37283	 -80.09822
Department of Biological Sciences, Tarleton State University, Stephenville, TX.	31926008	32.22066	 -98.202145
School of Biological Sciences, University of Northern Colorado, Greeley, CO.	31926008	40.40318	-104.701720
Scientific Institute, IRCCS E. MEDEA, Bioinformatics, Lecco, Italy.	31917410	45.78664	   9.287351
Department of Physiopathology and Transplantation, University of Milan, Milan, Italy.	31917410	45.46362	  9.188116
IRCCS Fondazione Don Carlo Gnocchi, Milan, Italy.	31917410	45.47335	  9.127282
Key Laboratory of Vertebrate Evolution and Human Origins, Institute of Vertebrate Paleontology and Paleoanthropology, Chinese Academy of Sciences, Beijing, China.	31913480	39.90750	116.397230
CAS Center for Excellence in Life and Paleoenvironment, Beijing, China.	31913480	39.90750	116.3972
University of Chinese Academy of Sciences, Beijing, China.	31913480	39.90750	116.3972
Zhejiang Provincial Institute of Relics and Archaeology, Hangzhou, China.	31913480	30.29365	120.1614
School of History and Culture, Lanzhou University, Lanzhou, China.	31913480	36.05701	103.8399
National Demonstration Center for Experimental Archaeology Education, Department of Archaeology, Sichuan University, Chengdu, China.	31913480	30.66667	104.0667
Key Laboratory of Western China's Environmental Systems (Ministry of Education), College of Earth and Environmental Sciences, Lanzhou University, Lanzhou, China.	31913480	36.05701	103.8399
Department of Biology, University of Richmond, Richmond, VA.	31913480	37.57741	-77.53948
Shaanxi Academy of Archaeology, Xi'an, China.	31913480	34.25833	108.92861
State Key Laboratory of Genetic Resources and Evolution, Kunming Institute of Zoology, Chinese Academy of Sciences, Kunming, China.	31913480	25.03889	102.71833
Center for Excellence in Animal Evolution and Genetics, Chinese Academy of Sciences, Kunming, China.	31913480	25.03889	102.71833
Institute for Applied Life Sciences, University of Massachusetts Amherst, Amherst, MA.	31912142	42.38521	-72.52532
Department of Biology, University of Massachusetts Amherst, Amherst, MA.	31912142	42.38521	-72.52532
Department of Horticulture, University of Georgia, Athens, GA.	31912142	33.95741	-83.37680
Department of Microbiology, University of Massachusetts Amherst, Amherst, MA.	31912142	42.38521	-72.52532
Department of Mathematics and Computer Science, College of Wooster, Wooster, OH.	31912142	40.79818	-81.93995
Department of Horticultural Sciences, Plant Innovation Center, University of Florida, Gainesville, FL.	31912142	29.65198	-82.32502
Institute for Genomics and Evolutionary Medicine, Temple University, Philadelphia, PA.	31904846	39.95106	-75.16562
Research Center for Genomics and Bioinformatics, Tokyo Metropolitan University, Hachioji, Tokyo, Japan.	31904846	35.68946	139.69172
Department of Biological Sciences, Tokyo Metropolitan University, Hachioji, Tokyo, Japan.	31904846	35.66645	139.31608
Department of Biology, Temple University, Philadelphia, PA.	31904846	39.98000	-75.15921
Center for Excellence in Genome Medicine and Research, King Abdulaziz University, Jeddah, Saudi Arabia.	31904846	21.49386	 39.24738
Institute of Population Health Sciences, National Health Research Institutes, Zhunan, Taiwan, Republic of China.	31904835	22.57239	120.542461
Department of Plant Sciences, University of Oxford, Oxford, United Kingdom.	31899514	51.75804	 -1.254522
Department of Molecular, Cellular, and Developmental Biology, University of Michigan, Ann Arbor, MI.	31899489	42.28142	-83.748478
MBE Press Office.	31880781	48.78962	8.646507
MBE Press Office.	31880779	48.78962	8.646507
MBE Press Office.	31880770	48.78962	8.646507
Department of Biomolecular Sciences, Weizmann Institute of Science, Rehovot, Israel.	31873734	31.90341	34.80683
Department of Life Sciences Core Facilities, Weizmann Institute of Science, Rehovot, Israel.	31873734	31.90341	34.80683
Department of Structural Biology, Weizmann Institute of Science, Rehovot, Israel.	31873734	31.90341	34.80683
Department of Chemistry - BMC, Uppsala University, Uppsala, Sweden.	31873734	59.81123	 17.64706
Department of Ecology and Evolutionary Biology, University of Michigan, Ann Arbor, MI.	31868908	42.28142	-83.74848
Department of Computational Medicine and Bioinformatics, University of Michigan, Ann Arbor, MI.	31868908	42.28142	-83.74848
Department of Internal Medicine, University of Michigan, Ann Arbor, MI.	31868908	42.30815	-83.674063
Botanical Institute, University of Cologne, Cologne, Germany.	31860092	50.93447	  6.913696
Department of Plant Breeding, Population Genetics and Seed Science, University of Hohenheim, Stuttgart, Germany.	31860092	48.71389	  9.216207
Department of Mathematics and Statistics, University of New Mexico, Albuquerque, NM.	31860090	35.08425	-106.64924
Department of Biology, Stanford University, Stanford, CA.	31860090	37.43356	-122.17193
Department of Biology, Temple University, Philadelphia, PA.	31851338	39.98000	 -75.15921
Department of Biophysics, University of Michigan, Ann Arbor, MI.	31851309	42.27587	 -83.73605
Department of Physics, University of Michigan, Ann Arbor, MI.	31851309	42.27587	 -83.73605
International Laboratory for Human Genome Research (LIIGH), UNAM Juriquilla, Queretaro, Mexico.	31848607	20.71277	-100.45568
Department of Genetics, Stanford University School of Medicine, Stanford, CA.	31848607	37.43356	-122.1719
Department of Biology, Stanford University, Stanford, CA.	31848607	37.43356	-122.1719
Department of Biomedical Informatics, Stanford School of Medicine, Stanford, CA.	31848607	37.43752	-122.1657
National Laboratory of Genomics for Biodiversity (LANGEBIO), UGA, CINVESTAV, Irapuato, Guanajuato 36821, Mexico.	31848607	 20.75310	-101.33838
Centro de Investigación y Desarrollo en Inmunología y Enfermedades Infecciosas, Consejo Nacional de Investigaciones Científicas y Técnicas, Córdoba, Argentina.	31848607	-31.40506	 -64.17190
Facultad de Filosofía y Humanidades, Universidad Nacional de Córdoba, Córdoba, Argentina.	31848607	-31.43529	 -64.19051
Division of Biological and Health Sciences, Department of Biological Systems, Universidad Autónoma Metropolitana-Xochimilco, Mexico City, Mexico.	31848607	19.24537	 -99.10329
Department Bioengineering & Therapeutic Sciences and Medicine, University of California San Francisco, San Francisco, CA.	31848607	37.78008	-122.42016
Division of Biomedical Informatics and Personalized Medicine, University of Colorado, Denver, CO.	31848607	39.67485	-104.96643
Department of Biological Sciences, Oakland University, Rochester, MI.	31848603	42.68206	-83.13382
Center for Data Science and Big Data Analytics, Oakland University, Rochester, MI.	31848603	42.68206	-83.13382
CAS Key Laboratory of Animal Ecology and Conservation Biology, Institute of Zoology, Beijing 100101, China.	31846031	39.90750	116.39723
Institute of Physical Science and Information Technology, Anhui University, Hefei 230601, China.	31846031	24.2895	 99.6665
University of Chinese Academy of Sciences, Beijing 100049, China.	31846031	39.9075	116.3972
College of Life Sciences, Capital Normal University, Beijing 100048, China.	31846031	39.9075	116.3972
Biomarker Technologies Corporation, Beijing 101300, China.	31846031	39.90750	116.3972
School of Life Sciences, Qufu Normal University, Qufu 273165, Shandong, China.	31846031	28.42878	121.5646
Guangxi Zhuang Autonomous Region Terrestrial Wildlife Medical-Aid Monitoring Epidemic Diseases Research Center, Nanning 530001, Guangxi Province, China.	31846031	22.61547	107.5546
Wuzhou Langur Breeding and Research Center, Wuzhou 543002, Guangxi Province, China.	31846031	31.13731	117.8740
Nanning Zoo, Nanning 530000, Guangxi Province, China.	31846031	22.81667	108.3167
Gene Bank of Primates and Primate Genetics Laboratory, German Primate Center, Leibniz Institute for Primate Research, Göttingen 37077, Germany.	31846031	51.56588	  9.9314
Center for Excellence in Animal Evolution and Genetics, Chinese Academy of Sciences, Kunming 650223, China.	31846031	25.03889	102.718330
Department of Evolutionary Biology, University of Haifa, Haifa, Israel.	31845962	32.81841	 34.988500
Faculty of Technology, Bielefeld University, Bielefeld, Germany.	31845962	52.03857	  8.495639
School of Mathematics and Statistics, University of Canterbury, Christchurch, New Zealand.	31845962	-43.53034	172.632397
Institute of Integrative Biology, ETH Zurich, Zurich, Switzerland.	31845961	 47.37897	  8.529451
Swiss Institute of Bioinformatics, Lausanne, Switzerland.	31845961	 46.51963	  6.632128
Milner Centre for Evolution, Department of Biology and Biochemistry, University of Bath, Bath, United Kingdom.	31841162	51.38280	  -2.35928363
Department of Genetics, Evolution and Environment, University College London, London, United Kingdom.	31825513	51.46417	  -0.08824434
Department of Evolution and Ecology, University of California, Davis, Davis, CA.	31825513	38.53362	-121.75934600
Research School of Biology, Australian National University, Canberra, ACT, Australia.	31825512	-35.28294	149.1188
School of Life and Environmental Sciences, University of Sydney, Sydney, NSW, Australia.	31825512	-33.88643	151.1906
Department of Microbiology and Immunology, Peter Doherty Institute for Infection and Immunity, University of Melbourne, Melbourne, VIC, Australia.	31825512	-37.79996	144.9578
Research Division of Biology and Pathobiology of the Skin, Department of Dermatology, Medical University of Vienna, Vienna, Austria.	31822906	 48.20921	 16.37278
Department of Medical Biochemistry, Medical University of Vienna, Vienna, Austria.	31822906	 48.20921	 16.37278
Instituto de Investigaciones en Ingeniería Genética y Biología Molecular Dr. Héctor N. Torres (INGEBI), Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Buenos Aires, Argentina.	31821508	-34.60903	-58.37322
Instituto de Farmacología, Facultad de Medicina, Universidad de Buenos Aires, Buenos Aires, Argentina.	31821508	-34.59818	-58.3984983
Centre for Developmental Neurobiology, King's College London, Institute of Psychiatry, Psychology and Neuroscience, Guy's Campus, London, United Kingdom.	31821508	 51.47040	 -0.0899016
Department of Biology, University of Antwerp, Antwerp, Belgium.	31821500	 51.26072	  4.3695837
Department of Genetics, University of Cambridge, Cambridge, United Kingdom.	31821500	52.19840	0.1254665
Wellcome Sanger Institute, Hinxton, United Kingdom.	31821500	52.08628	0.1811263
Naturalis Biodiversity Center, Leiden, The Netherlands.	31821500	52.16490	4.4733666
Zoological Institute, University of Basel, Basel, Switzerland.	31821500	47.558753	 7.5811314
Tanzania Fisheries Research Institute, Dar es Salaam, Tanzania.	31821500	-6.666502	39.2125886
Gurdon Institute, University of Cambridge, Cambridge, United Kingdom.	31821500	52.178373	 0.1348153
School of Biological Sciences, University of Bristol, Bristol, United Kingdom.	31821500	 57.16935	 -2.107617
School of Biological Sciences, Bangor University, Bangor, United Kingdom.	31821500	 53.22609	 -4.131515
Centre for Evolutionary Biology, School of Biological Sciences, The University of Western Australia, Crawley, Australia.	31821497	-31.98399	115.814655
Departamento de Biodiversidad, Ecología y Evolución, Facultad de Biología, Universidad Complutense, Madrid, Spain.	31816048	40.41669	-3.700345
Human Genotyping Unit-CeGen, Spanish National Cancer Research Centre (CNIO), Madrid, Spain.	31816048	40.41669	-3.700345
i3S, Instituto de Investigação e Inovação em Saúde, Universidade do Porto, Porto, Portugal.	31816048	41.15015	-8.610318
IPATIMUP-Instituto de Patologia e Imunologia Molecular, Universidade do Porto, Porto, Portugal.	31816048	41.15015	-8.6103180
UCL Cancer Institute, London, United Kingdom.	31816048	51.49027	-0.1739597
CNRS UMR 5288 Laboratoire d'Anthropologie Moléculaire et d'Imagerie de Synthèse (AMIS), Université Paul Sabatier Toulouse III, Toulouse, France.	31816048	43.60460	 1.4442175
Dipartimento di Biologia, Università Tor Vergata, Rome, Italy.	31816048	41.86019	12.621629
Centro de Proceso de Datos, Universidad Complutense, Madrid, Spain.	31816048	40.50627	-3.347291
Molecular Evolution, Department of Cell and Molecular Biology, Science for Life Laboratory, Biomedical Centre, Uppsala University, Uppsala, Sweden.	31808939	59.85813	17.644621
Department of Medical Biochemistry and Microbiology, Science for Life Laboratory, Uppsala University, Uppsala, Sweden.	31808939	 59.85813	 17.644621
School of Chemistry and Molecular Biosciences, The University of Queensland, St. Lucia, QLD, Australia.	31808939	-27.49465	153.011613
Institute for Genetics, University of Cologne, Cologne, Germany.	31808937	 50.94053	  6.959905
Wildlife Biology Program, Department of Ecosystem and Conservation Sciences, College of Forestry and Conservation, University of Montana, Missoula, MT.	31808937	46.87213	-113.994017
Edinburgh Genomics, Ashworth Laboratories, University of Edinburgh, Edinburgh, United Kingdom.	31808937	55.95020	  -3.187563
Earlham Institute, Norwich Research Park, Norwich, United Kingdom.	31808937	52.62947	   1.247940
Department of Molecular Ecology, Max Planck Institute for Chemical Ecology, Jena, Germany.	31808808	50.92696	11.586964
Department of Biochemistry, Max Planck Institute for Chemical Ecology, Jena, Germany.	31808808	50.92696	11.586964
Institute for Evolution and Biodiversity, University of Münster, Münster, Germany.	31808808	51.96471	 7.628496
State Key Laboratory of Freshwater Ecology and Biotechnology, Institute of Hydrobiology, Chinese Academy of Sciences, Wuhan, Hubei, China.	31794607	30.58333	114.2667
Key Laboratory of Algal Biology, Institute of Hydrobiology, Chinese Academy of Sciences, Wuhan, Hubei, China.	31794607	30.58333	114.2667
College of Life Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, China.	31794607	30.58333	114.2667
Qingdao Institute of Bioenergy and Bioprocess Technology, Chinese Academy of Sciences, Qingdao, Shandong, China.	31794607	36.06488	120.3804
State Key Laboratory of Biocontrol, School of Life Sciences, Sun Yat-Sen University, Guangzhou, China.	31778175	23.11667	113.2500
CAS Key Laboratory of Genomic and Precision Medicine, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing, China.	31778175	39.90750	116.3972
Department of Ecology and Evolution, University of Chicago, Chicago, IL.	31778175	41.88323	-87.63240
Department of Human Genetics, University of Chicago, Chicago, IL.	31778174	41.88323	-87.63240
Max Planck Institute for Evolutionary Anthropology, Leipzig, Germany.	31778174	51.33969	 12.37136
Wellcome Trust Center for Human Genetics, University of Oxford, Oxford, United Kingdom.	31778174	51.75463	 -1.241153
Department of Ecology & Evolution, University of Chicago, Chicago, IL.	31778174	41.88323	-87.632398
Department of Biology, Barnard College, Columbia University, New York, NY.	31774527	40.80899	-73.961250
Department of Ecology, Evolution, and Marine Biology, University of California Santa Barbara, Santa Barbara, CA.	31774527	 34.41681	-119.8485
Department of Biological Sciences, Macquarie University, North Ryde, NSW, Australia.	31770430	-33.77356	 151.1133
Eccles Institute of Neuroscience, John Curtin School of Medical Research, The Australian National University, Canberra, ACT, Australia.	31770430	-35.28294	 149.1188
Department of Genome Sciences, John Curtin School of Medical Research, The Australian National University, Canberra, ACT, Australia.	31770430	-35.28294	149.1188
Department of Immunology and Infectious Disease, John Curtin School of Medical Research, The Australian National University, Canberra, ACT, Australia.	31770430	-35.28294	149.1188
ANU Medical School, The Australian National University, Canberra, ACT, Australia.	31770430	-35.28294	149.1188
School of Agriculture and Food Sciences, The University of Queensland, St Lucia, QLD, Australia.	31770430	-27.49465	153.01161
School of Biological Sciences, The University of Queensland, St Lucia, QLD, Australia.	31770430	-27.49465	153.01161
Umeå Centre for Molecular Medicine (UCMM), Umeå University, Umeå, Sweden.	31770430	 63.82887	 20.25667
School of Life Sciences, La Trobe University, Bundoora, VIC, Australia.	31770430	-37.69912	145.0587
School of Biological Sciences, The University of Western Australia, Crawley, WA, Australia.	31770430	-31.97885	115.8182
Centre for Ophthalmology and Visual Science, Lions Eye Institute, The University of Western Australia, Crawley, WA, Australia.	31770430	-31.98399	115.8147
Department of Plant Sciences, University of Oxford, Oxford, United Kingdom.	31750917	51.75804	 -1.254522
Department of Virology, State Key Laboratory of Pathogen and Biosecurity, Beijing Institute of Microbiology and Epidemiology, Beijing, China.	31750915	39.90750	116.397230
Department of Clinical Laboratory, the Fifth Medical Centre of Chinese PLA General Hospital, Beijing, China.	31750915	39.90750	116.397230
Graduate School, Anhui Medical University, Hefei, China.	31750915	31.86389	117.280830
Department of Infection and Immunology, State Key Laboratory of Pathogen and Biosecurity, Beijing Institute of Microbiology and Epidemiology, Beijing, China.	31750915	39.90750	116.397230
Department of Plant and Microbial Biology, University of Zurich, Zurich, Switzerland.	31730193	47.38781	  8.527104
Plant Pathology, Institute of Integrative Biology, ETH Zurich, Zurich, Switzerland.	31730193	47.38781	  8.527104
Department of Forest Mycology and Plant Pathology, Division of Plant Pathology, Swedish University of Agricultural Sciences, Uppsala, Sweden.	31730193	59.85813	 17.644621
Laboratory of Genetics, University of Wisconsin-Madison, Madison, WI.	31730190	43.07185	-89.407893
Department of Biology, Lund University, Lund, Sweden.	31730190	64.74801	  20.89796
Department of Biology, University of North Carolina, Chapel Hill, NC.	31730190	35.91360	 -78.98415
Division of Biological Sciences, University of Montana, Missoula, MT.	31730190	46.87851	-113.88617
School of Biosciences, University of Birmingham, Birmingham, United Kingdom.	31722403	52.43497	 -1.946997
Department of Biology, University of Virginia, Charlottesville, VA.	31722403	38.04048	-78.516409
Department of Animal and Plant Science, University of Sheffield, Sheffield, United Kingdom.	31722403	53.38305	 -1.464795
