Illinois Natural History Survey, Prairie Research Institute, University of Illinois, Champaign, IL, USA.	37494292
Department of Scientific Computing, Florida State University, Tallahassee, FL, USA.	37494292
Department of Biological Science, Florida State University, Tallahassee, FL, USA.	37494292
Key Laboratory of Zoological Systematics and Application of Hebei Province, Institute of Life Science and Green Development, College of Life Sciences, Hebei University, Baoding, Hebei, China.	37494292
Institut Systématique Evolution Biodiversité (ISYEB), Muséum national d'Histoire naturelle, CNRS, Sorbonne Université, EPHE, Université des Antilles, Paris, France.	37494290
Department of Biology and Evolution of Marine Organisms (BEOM), Stazione Zoologica Anton Dohrn, Roma, Italy.	37494290
State Key Laboratory of Genetic Resources and Evolution, Kunming Natural History Museum of Zoology, Kunming Institute of Zoology, Chinese Academy of Sciences, Kunming, Yunnan, China.	37494289
Kunming College of Life Science, University of the Chinese Academy of Sciences, Kunming, Yunnan, China.	37494289
School of Ecology and Environment, Northwestern Polytechnical University, Xi'an, Shaanxi, China.	37494289
Center for Evolutionary & Organismal Biology, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China.	37494289
Center of Evolutionary & Organismal Biology, and Women's Hospital at Zhejiang University School of Medicine, Hangzhou, Guangdong, China.	37494289
Liangzhu Laboratory, Zhejiang University Medical Center, Hangzhou, Guangdong, China.	37494289
Yunnan Key Laboratory of Primate Biomedicine Research, Institute of Primate Translational Medicine, Kunming University of Science and Technology, Kunming, Yunnan, China.	37494289
Center for Excellence in Animal Evolution and Genetics, Chinese Academy of Sciences, Kunming, Yunnan, China.	37494289
Key Laboratory of Animal Models and Human Disease Mechanisms of Chinese Academy of Sciences & Yunnan Province, Kunming Institute of Zoology, Chinese Academy of Sciences, Kunming, Yunnan, China.	37494289
National Resource Center for Non-Human Primates, Kunming Primate Research Center, and National Research Facility for Phenotypic & Genetic Analysis of Model Animals (Primate Facility), Kunming Institute of Zoology, Chinese Academy of Sciences, Kunming, Yunnan, China.	37494289
KIZ-CUHK Joint Laboratory of Bioresources and Molecular Research in Common Diseases, Kunming Institute of Zoology, Chinese Academy of Sciences, Kunming, Yunnan, China.	37494289
Institute of Medical Genetics, School of Medicine, Cardiff University, Cardiff, Wales, UK.	37494289
College of Life Sciences, Northwest University, Xi'an, Shaanxi, China.	37494289
Shenzhen Branch, Guangdong Laboratory for Lingnan Modern Agriculture, Genome Analysis Laboratory of the Ministry of Agriculture, Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences, Shenzhen, China.	37494285
Biotechnology Research Institute, Chinese Academy of Agricultural Sciences, Beijing, China.	37494285
Department of Agronomy and Horticulture, University of Nebraska-Lincoln, Lincoln, NE, USA.	37494285
Department of Ecology, Evolution, and Organismal Biology, Iowa State University, Ames, IA, USA.	37494285
Department of Evolution and Ecology, University of California, Davis, CA, USA.	37494285
State Key Laboratory for Conservation and Utilization of Subtropical Agro-Bioresources, South China Agricultural University, Guangzhou, China.	37494285
Guangdong Laboratory for Lingnan Modern Agriculture, Guangzhou, China.	37494285
Kunpeng Institute of Modern Agriculture at Foshan, Chinese Academy of Agricultural Sciences, Foshan, China.	37494285
Department of Ecology and Genetics (Evolutionary Biology program), Uppsala University, Uppsala, Sweden.	37479678
Ecology Division, Department of Zoology, Stockholm University, Stockholm, Sweden.	37479678
Department of Cell and Molecular Biology, Molecular Evolution, Uppsala University, Uppsala, Sweden.	37479678
Uppsala Multidisciplinary Center for Advanced Computational Science, Uppsala University, Uppsala, Sweden.	37479678
National Genomics Infrastructure, Uppsala Genome Center, SciLifeLab, BioMedical Centre, Uppsala University, Uppsala, Sweden.	37479678
Institute for Genomics and Evolutionary Medicine, Temple University, Philadelphia, PA, USA.	37467477
Department of Biology, Temple University, Philadelphia, PA, USA.	37467477
Department of Genetics, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil.	37467477
Research Center for Genomics and Bioinformatics, Tokyo Metropolitan University, Hachioji, Tokyo, Japan.	37467477
Department of Biological Sciences, Tokyo Metropolitan University, Hachioji, Tokyo, Japan.	37467477
Centre d'Ecologie Fonctionnelle et Evolutive, University of Montpellier, CNRS, EPHE, IRD, Montpellier, France.	37467472
Institut de Systématique, Evolution et Biodiversité, Muséum National d'Histoire Naturelle, Paris, France.	37467472
Smithsonian Tropical Research Institute, Gamboa, Panama.	37467472
Instituto de Ciencias Ambientales y Ecológicas (ICAE), Universidad de Los Andes, Mérida, Venezuela.	37467472
Institute of Evolutionary Biology, University of Edinburgh, Edinburgh, United Kingdom.	37467472
Department of Life Sciences, Imperial College London, Silwood Park, London, United Kingdom.	37467472
Department of Entomology, Washington State University, Wenatchee, WA, USA.	37467472
INRAE, CNRS, IRD, UPEC, Sorbonne Université, Institute of Ecology and Environmental Sciences of Paris, Université de Paris, Versailles, France.	37467472
Department of Pathology & Laboratory Medicine, Western University, London, Canada.	37463439
Department of Microbiology & Immunology, Western University, London, Canada.	37463439
Department of Computer Science, Western University, London, Canada.	37463439
Center for Mechanisms of Evolution, Biodesign Institute and School of Life Sciences, Arizona State University, Tempe, AZ, USA.	37463427
Department of Biology, Colorado State University, Fort Collins, CO, USA.	37463427
School of Biological Sciences, University of Nebraska-Lincoln, Lincoln, NE, USA.	37463427
Department of Agronomy and Horticulture, University of Nebraska-Lincoln, Lincoln, NE, USA.	37463427
Department of Anthropology, University of California, Los Angeles, CA, USA.	37463421
Department of Pathology and Laboratory Medicine, University of Pennsylvania Perelman School of Medicine, Philadelphia, PA, USA.	37463421
Department of Anthropology, The University of Michigan, Ann Arbor, MI, USA.	37463421
Department of Biomedical Data Science, Stanford University, Stanford, CA, USA.	37463421
Department of Anthropology, The Pennsylvania State University, State College, PA, USA.	37463421
División de. Estudios Políticos, Centro de Investigación y Docencia Económicas, Mexico City, CDMX, Mexico.	37463421
Departamento de Ciencias Biológicas y Fisiológicas, Laboratorios de Investigación y Desarrollo, Facultad de Ciencias y Filosofía, Universidad Peruana Cayetano Heredia, Lima, Lima, Peru.	37463421
Department of Exercise Science, Syracuse University, Syracuse, NY, USA.	37463421
Department of Integrative Biology, University of Wisconsin-Madison, Madison, WI, USA.	37450583
Department of Ecology and Evolutionary Biology, University of California, Irvine, CA, USA.	37450583
Department of Organismic and Evolutionary Biology, Harvard University, Cambridge, MA, USA.	37440531
Department of Environmental and Resource Engineering, Technical University of Denmark, Lyngby, Denmark.	37440531
Department of Earth, Atmospheric and Planetary Sciences, Massachusetts Institute of Technology, Cambridge, MA, USA.	37440531
Agricultural Statistics Laboratory, University of Arkansas, Fayetteville, AR.	37440530
Department of Entomology and Plant Pathology, University of Arkansas, Fayetteville, AR.	37440530
Department of Electrical Engineering and Computer Science, Florida Atlantic University, Boca Raton, FL.	37440530
State Key Laboratory of Genetic Resources and Evolution, Yunnan Laboratory of Molecular Biology of Domestic Animals, Kunming Institute of Zoology, Chinese Academy of Sciences, Kunming, China.	37433053
Kunming College of Life Science, University of Chinese Academy of Sciences, Kunming, China.	37433053
Sino-Africa Joint Research Center, Chinese Academy of Sciences, Kunming, China.	37433053
Laboratory of Molecular and Cell Biology, Institute of Molecular Biology and Medicine, Bishkek, Kyrgyzstan.	37433053
State Key Laboratory for Conservation and Utilization of Bio-Resources in Yunnan, School of Life Sciences, Yunnan University, Kunming, China.	37433053
Research Center for Ecology and Environment of Central Asia, Chinese Academy of Sciences, Urumqi, China.	37433053
Key Laboratory of Biogeography and Bioresource in Arid Land, Xinjiang Institute of Ecology and Geography, Chinese Academy of Sciences, Urumqi, China.	37433053
Animal Science Research Department, Fars Agricultural and Natural Resources research and Education Center, Agricultural Research, Education and Extension Organization (AREEO), Shiraz, Iran.	37433053
Department of Veterinary Medicine, Faculty of Veterinary Medicine, University of Ibadan, Ibadan, Nigeria.	37433053
Ministry of Agriculture and Natural Resources, Taraba State Government, Jalingo, Nigeria.	37433053
Department of Animal Science, Faculty of Agriculture, National University of Lesotho, Roma, Southern Africa.	37433053
Department of Medical and Clinical Genetics, University of Helsinki, Helsinki, Finland.	37433053
Folkhälsan Research Center, Helsinki, Finland.	37433053
Department of Veterinary Biosciences, University of Helsinki, Helsinki, Finland.	37433053
Department of Animal Science, Faculty of Agriculture, Shahid Bahonar University of Kerman, Kerman, Iran.	37433053
Severtsov Institute of Ecology and Evolution, Russian Academy of Science, Moscow, Russia.	37433053
KTH Royal Institute of Technology, School of Engineering Sciences in Chemistry, Biotechnology and Health, Department of Gene Technology, Science for Life Laboratory, Solna, Sweden.	37433053
Department of Electrical Engineering and Computer Science, Florida Atlantic University, Boca Raton, FL 33431, USA.	37433019
Department of Chromosome Biology, Max Planck Institute for Plant Breeding Research, Cologne, Germany.	37432770
Department of Plant Sciences, University of Cambridge, Cambridge, United Kingdom.	37432770
Faculty of Biology, Lomonosov Moscow State University, Moscow, Russia.	37432770
Papanin Institute for Biology of Inland Waters, Russian Academy of Sciences, Borok, Russia.	37432770
Future Food Beacon of Excellence and School of Biosciences, University of Nottingham, Sutton Bonington, United Kingdom.	37432770
Future Food Beacon of Excellence and School of Life Sciences, University of Nottingham, Nottingham, United Kingdom.	37432770
Herbarium (MW), Faculty of Biology, M. V. Lomonosov Moscow State University, Moscow, Russia.	37432770
University Lille, CNRS, UMR 8198-Evo-Eco-Paleo, Lille, France.	37432770
Department of Comparative Development and Genetics, Max Planck Institute for Plant Breeding Research, Cologne, Germany.	37432770
Molecular Epidemiology and Evolutionary Genetics, B.C. Centre for Excellence in HIV/AIDS, Vancouver, Canada.	37421655
Bioinformatics Program, University of British Columbia, Vancouver, Canada.	37421655
Deparment of Medicine, University of British Columbia, Vancouver, Canada.	37421655
Graduate School of Environmental and Life Science, Okayama University, Okayama, Japan.	37414545
Department of Frontier Research and Development, Kazusa DNA Research Institute, Chiba, Japan.	37414545
Institute of Fruit Tree and Tea Science, NARO, Hiroshima, Japan.	37414545
Japan Science and Technology Agency (JST), PRESTO, Saitama, Japan.	37414545
Department of Plant Biotechnology and Bioinformatics, Ghent University, Ghent, Belgium.	37405949
VIB Center for Plant Systems Biology, VIB, Ghent, Belgium.	37405949
Centre for Microbial Ecology and Genomics, Department of Biochemistry, Genetics and Microbiology, University of Pretoria, Pretoria, South Africa.	37405949
College of Horticulture, Academy for Advanced Interdisciplinary Studies, Nanjing Agricultural University, Nanjing, China.	37405949
School of Biological Sciences, The University of Hong Kong, Hong Kong, China.	37402641
Department of Organismic and Evolutionary Biology, Museum of Comparative Zoology, Harvard University, Cambridge, MA, USA.	37402641
Department of Fish, Wildlife and Conservation Biology, Colorado State University, Fort Collins, CO, USA.	37402641
Yamashina Institute for Ornithology, Abiko, Japan.	37402641
Evolutionary Biology Laboratory, Instituto Gulbenkian de Ciência, Oeiras, Portugal.	37402639
Department of Biology, University of Rochester, Rochester, NY, USA.	37401458
Laboratoire Evolution, Génome, Comportement et Ecologie, UMR UPSaclay, CNRS 9191, IRD 247, Gif-sur-Yvette, France.	37401458
Department Microbial Population Biology, Research Group Microbial Molecular Evolution, Max Planck Institute for Evolutionary Biology, Plön, Germany.	37399035
Department of Theoretical Biology, Research Group Microbial Evolutionary Dynamics, Max Planck Institute for Evolutionary Biology, Plön, Germany.	37399035
Institute for Genomics and Evolutionary Medicine, Temple University, Philadelphia, PA, USA.	37395787
Department of Ecology and Evolutionary Biology, University of Arizona, Tucson, Arizona.	37395787
Department of Human Genetics, University of Chicago, Chicago, Illinois.	37395787
Department of Ecology & Evolution, University of Chicago, Chicago, Illinois.	37395787
Institute of Evolutionary Biology, University of Edinburgh, Edinburgh, United Kingdom.	37352554
Department of Embryology, Carnegie Institution for Science, Howard Hughes Medical Institute Research Laboratories, Baltimore, MD, USA.	37352554
Tree of Life Programme, Wellcome Sanger Institute, Cambridge, United Kingdom.	37352554
Department of Zoology, University of British Columbia, Vancouver, Canada.	37352554
Department of Molecular Biology and Genetics, Aarhus University, Aarhus, Denmark.	37352554
Laboratório de Toxinologia Aplicada (LETA), Instituto Butantan, São Paulo, Brazil.	37352150
Laboratório de Coleções Zoológicas (LECZ), Instituto Butantan, São Paulo, Brazil.	37352150
Centro de Investigación de la Biodiversidad y Cambio Climático (BioCamb) e Ingeniería en Biodiversidad y Recursos Genéticos, Facultad de Ciencias del Medio Ambiente, Universidad Indoamérica, Quito, Ecuador.	37352150
Laboratório de Toxinologia, Instituto Oswaldo Cruz, Rio de Janeiro, Brazil.	37352150
Laboratório de Imunopatologia, Instituto Butantan, São Paulo, Brazil.	37352150
Center of Toxins, Immune-Response and Cell Signaling (CeTICS), São Paulo, Brazil.	37352150
Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA.	37352142
Center for Computational Biomedicine, Harvard Medical School, Boston, MA, USA.	37352142
Department of Genetics, Johns Hopkins School of Medicine, Baltimore, MD, USA.	37352142
Division of Pulmonary and Critical Care Medicine, Massachusetts General Hospital, Boston, MA, USA.	37352142
Bio-Med Big Data Center, CAS Key Laboratory of Computational Biology, Shanghai Institute of Nutrition and Health, University of Chinese Academy of Sciences, Chinese Academy of Sciences, Shanghai, China.	37341536
Key Laboratory of Brain Functional Genomics of Ministry of Education, School of Life Science, East China Normal University, Shanghai, China.	37341536
Key Laboratory of Synthetic Biology, CAS Center for Excellence in Molecular Plant Sciences, Institute of Plant Physiology and Ecology, Chinese Academy of Sciences, Shanghai, China.	37341536
Laboratory of Cell Biology, Shanghai Institute of Biochemistry and Cell Biology, Center for Excellence in Molecular Cell Science, Chinese Academy of Sciences, Shanghai, China.	37341536
School of Life and Health Sciences, Hangzhou Institute for Advanced Study, University of Chinese Academy of Sciences, Hangzhou, China.	37341536
Guangzhou Laboratory, Guangzhou, China.	37341536
Institute of Parasitology, Biology Centre, Czech Academy of Sciences, České Budějovice, Czech Republic.	37338543
Faculty of Science, University of South Bohemia, České Budějovice, Czech Republic.	37338543
Department of Environmental Sciences, The University of Basel, Basel, Switzerland.	37326294
Institut de Biologie de l'ENS (IBENS), École Normale Supérieure, CNRS, INSERM, Université PSL, Paris, France.	37326290
Institut de Systématique, Évolution, Biodiversité (ISYEB), Muséum national d'histoire naturelle, CNRS, Sorbonne Université, EPHE, UA, Paris, France.	37326290
Department of Computing, University of Turku, Turku, Finland.	37326290
State Key Laboratory of Earth Surface Process and Resource Ecology and Ministry of Education Key Laboratory for Biodiversity Science and Ecological Engineering, College of Life Sciences, Beijing Normal University, Beijing 100875, China.	37325551
Department of Plant Biotechnology and Bioinformatics, Ghent University and VIB - Center for Plant Systems Biology, B-9052 Ghent, Belgium.	37325551
Center for Microbial Ecology and Genomics, Department of Biochemistry, Genetics and Microbiology, University of Pretoria, Pretoria, South Africa.	37325551
College of Horticulture, Nanjing Agricultural University, Nanjing, China.	37325551
Department of Physiology and Pharmacology, Karolinska Institutet, Stockholm, Sweden.	37315093
Department of Biostatistics, University of Michigan, Ann Arbor, MI, USA.	37315093
Department of Integrative Medical Biology, Wallenberg Centre for Molecular Medicine, Umeå University, Umeå, Sweden.	37315093
Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig, Germany.	37315093
Human Evolutionary Genomics Unit, Okinawa Institute of Science and Technology, Okinawa, Japan.	37315093
Centre National de la Recherche Scientifique, Université Grenoble-Alpes, Grenoble INP, TIMC UMR 5525, 38000 Grenoble, France.	37307566
DIADE, Université de Montpellier, Institut de Recherche pour le Développement, French Agricultural Research Centre for International Development (CIRAD), Montpellier, France.	37307566
UMR AGAP Institut, Univ Montpellier, CIRAD, INRAE, Institut Agro, Montpellier, France.	37307566
Université Grenoble-Alpes, Centre National de la Recherche Scientifique, Grenoble INP, Inria Grenoble - Rhône-Alpes, LJK UMR 5224, 655 Avenue de l'Europe, 38335 Montbonnot, France.	37307566
Université Paris-Saclay, Centre National de la Recherche Scientifique, Inria, Laboratoire Interdisciplinaire des Sciences du Numérique, UMR 9015, Orsay, France.	37307566
Department of Ecology and Evolutionary Biology, University of Arizona, Tucson, AZ.	37307561
Bioinformatics Research Centre, Aarhus University, Aarhus C, Denmark.	37307561
Department of Biology, University of Massachusetts Boston, Boston, MA, USA.	37288606
Whitney Laboratory for Marine Bioscience, University of Florida, St. Augustine, FL, USA.	37288606
Department of Biology, University of Florida, Gainesville, FL, USA.	37288606
Department of Earth and Environmental Sciences, Palaeontology & Geobiology, Ludwig-Maximilians-Universität München, München, Germany.	37288516
Department of Environmental Biochemistry, Institute for Chemistry and Biology of the Marine Environment Terramare, Carl-von-Ossietzky University Oldenburg, Wilhemshaven, Germany.	37288516
Institut für Spezielle Zoologie und Evolutionsbiologie, Friedrich-Schiller-Universität, Jena, Germany.	37288516
Helmholtz Institute for Functional Marine Biodiversity, Carl-von-Ossietzky University Oldenburg, Wilhemshaven, Germany.	37288516
GeoBio-Center, Ludwig-Maximilians-Universität München, München, Germany.	37288516
Research School of Biology, Australian National University, Canberra, Australia.	37288516
SNSB-Bayerische Staatssammlung für Paläontologie und Geologie, München, Germany.	37288516
Department of Evolutionary Biology and Environmental Studies, University of Zurich, Zurich, Switzerland.	37283551
Swiss Institute of Bioinformatics, Lausanne, Switzerland.	37283551
Santa Fe Institute, Santa Fe, NM, USA.	37283551
Institute of Parasitology, Biology Centre, Czech Academy of Sciences, České Budějovice, Czech Republic.	37279941
Faculty of Science, University of South Bohemia, České Budějovice, Czech Republic.	37279941
Department of Zoology, Faculty of Science, Charles University, Prague, Czech Republic.	37279941
Department of Parasitology, Faculty of Science, Charles University, BIOCEV, Vestec, Czech Republic.	37279941
Department of Biology and Ecology, Faculty of Science, University of Ostrava, Ostrava, Czech Republic.	37279941
Institute of Marine Research (IIM), National Research Council (CSIC), Vigo, Spain.	37279919
Department of Life Sciences, University of Trieste, Trieste, Italy.	37279919
Institute for Applied Ecology, University of Canberra, Canberra, Australia.	37279881
MOE Laboratory of Biosystems Homeostasis and Protection and Zhejiang Provincial Key Laboratory for Cancer Molecular Cell Biology, Life Sciences Institute, Zhejiang University, Hangzhou, China.	37279881
Center for Reproductive Medicine, The 2nd Affiliated Hospital, School of Medicine, Zhejiang University, Hangzhou, China.	37279881
Evolutionary & Organismal Biology Research Center, School of Medicine, Zhejiang University, Hangzhou, China.	37279881
School of Natural Sciences, University of Tasmania, Hobart, Australia.	37279881
Department of Critical Care Medicine, Shanghai Tenth People's Hospital, School of Medicine, Tongji University, Shanghai, China.	37279580
School of Medicine, Shanghai University, Shanghai, China.	37279580
Department of Health Toxicology, Faculty of Naval Medicine, Naval Medical University, Shanghai, China.	37279580
Department of Biochemical Pharmacy, School of Pharmacy, Naval Medical University, Shanghai, China.	37279580
Department of Microbiology and Immunology, Peter Doherty Institute for Infection and Immunity, University of Melbourne, Melbourne, VIC, Australia.	37264694
Department of Biosystems Science and Engineering, ETH Zurich, Basel, Switzerland.	37264694
Swiss Institute of Bioinformatics, Lausanne, Switzerland.	37264694
Instituto de Investigaciones en Ingeniería Genética y Biología Molecular (INGEBI), Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Buenos Aires, Argentina.	37247388
Facultad de Medicina, Instituto de Farmacología, Universidad de Buenos Aires, Buenos Aires, Argentina.	37247388
Departamento de Fisiología, Biología Molecular y Celular, Facultad de Ciencias Exactas y Naturales, Universidad de Buenos Aires, Buenos Aires, Argentina.	37247388
State Key Laboratory of Freshwater Ecology and Biotechnology, Institute of Hydrobiology, Chinese Academy of Sciences, Wuhan, China.	37247387
State Key Laboratory of Plateau Ecology and Agriculture, Qinghai University, Xining, China.	37247387
Academy of Plateau Science and Sustainability, Qinghai Normal University, Xining, China.	37247387
University of Chinese Academy of Sciences, Beijing, China.	37247387
Key Laboratory of Horticultural Plant Biology (MOE), College of Horticulture and Forestry Sciences, Huazhong Agricultural University, Wuhan, China.	37247387
College of Fisheries, Southwest University, Chongqing, China.	37247387
Key Laboratory of Freshwater Fish Reproduction and Development, Ministry of Education, Key Laboratory of Aquatics Science of Chongqing, Chongqing, China.	37247387
Integrative Science Center of Germplasm Creation in Western China (CHONGQING) Science City, Key Laboratory of Freshwater Fish Reproduction and Development (Ministry of Education), Key Laboratory of Aquatic Science of Chongqing, School of Life Sciences, Southwest University, Chongqing, China.	37247387
College of Animal Science and Technology, Northwest A&F University, Yangling, Shaanxi, China.	37247387
South China Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences, Guangzhou, China.	37247387
Gansu Key Laboratory of Cold Water Fishes Germplasm Resources and Genetics Breeding, Gansu Fisheries Research Institute, Lanzhou, China.	37247387
Hubei Engineering Research Center for Protection and Utilization of Special Biological Resources in the Hanjiang River Basin, School of Life Sciences, Jianghan University, Wuhan, China.	37247387
Department of Biology, University of Konstanz, Konstanz, Germany.	37247387
Center for Excellence in Animal Evolution and Genetics, Chinese Academy of Sciences, Kunming, China.	37247387
Departamento de Quimica Fisica, Facultad de Ciencias, Unidad de Excelencia de Quimica Aplicada a Biomedicina y Medioambiente (UEQ), Universidad de Granada, Granada, Spain.	37235753
Laboratorio de Estudios Cristalograficos, Instituto Andaluz de Ciencias de la Tierra, CSIC, Unidad de Excelencia de Quimica Aplicada a Biomedicina y Medioambiente (UEQ), Universidad de Granada, Granada, Armilla, Spain.	37235753
Department of Biology, Georgia State University, Atlanta, GA, USA.	37235753
Department of Life Sciences, Ben-Gurion University of the Negev, Beer-Sheva, Israel.	37221009
Departement de Biochimie, Universite de Montreal, Montreal, Quebec, Canada.	37221009
Ben-Gurion University of the Negev, National Institute for Biotechnology in the Negev (NIBN), Beer-Sheva, Israel.	37221009
Centre Robert-Cedergren en Bio-informatique et Genomique, Universite de Montreal, Montreal, Quebec, Canada.	37221009
Department of Chemistry, Ben-Gurion University of the Negev, Beer-Sheva, Israel.	37221009
Department of Ecology and Evolution, University of Lausanne, Lausanne, Switzerland.	37220650
Department of Biology, University of Fribourg, Fribourg, Switzerland.	37220650
Division of Cell and Developmental Biology, Medical University of Vienna, Vienna, Austria.	37220650
Natural History Museum Vienna, Zentrale Forschungslaboratorien, Vienna, Austria.	37220650
Department of Biochemistry and Molecular Biology, University of Southern Denmark, Odense, Denmark.	37220650
Department of Biology, University of Pennsylvania, Philadelphia, Pennsylvania, USA.	37220650
State Key Laboratory of Earth Surface Process and Resource Ecology and Ministry of Education Key Laboratory for Biodiversity Science and Ecological Engineering, College of Life Sciences, Beijing Normal University, Beijing, China.	37216901
Department of Plant Biotechnology and Bioinformatics, Ghent University, Ghent, Belgium.	37216901
Center for Plant Systems Biology, VIB, Ghent, Belgium.	37216901
Center for Microbial Ecology and Genomics, Department of Biochemistry, Genetics and Microbiology, University of Pretoria, Pretoria, South Africa.	37216901
College of Horticulture, Nanjing Agricultural University, Nanjing, China.	37216901
Department of Molecular Biosciences, Northwestern University, Evanston, IL, USA.	37210586
Univ. Lille, CNRS, UMR 8198-Evo-Eco-Paleo, Lille, France.	37210585
Department of Botany, Faculty of Science, Charles University, Prague, Czech Republic.	37210585
Institute of Botany, University of Cologne, Cologne, Germany.	37210585
Department of Biology, Pennsylvania State University, PA, United States of America.	37210585
School of Biodiversity, One Health & Veterinary Medicine, University of Glasgow, Glasgow, United Kingdom.	37210585
Computational and Molecular Evolutionary Biology Group, School of Life Sciences, Faculty of Medicine and Health Science, University of Nottingham, Nottingham, United Kingdom.	37194566
Tree of Life Programme, Wellcome Sanger Institute, Cambridge, United Kingdom.	37194566
Herpetology Laboratory, The Natural History Museum, London, United Kingdom.	37194566
Scientific Operations, Wellcome Sanger Institute, Cambridge, United Kingdom.	37194566
School of Biological Sciences, University of East Anglia, Norwich, United Kingdom.	37194566
Department of Organismal Biology, Science for Life Laboratory, Uppsala University, Uppsala, Sweden.	37194566
Department of Genetics, University of Cambridge, Cambridge, United Kingdom.	37194566
LIPME, Université de Toulouse, INRAE, CNRS, Castanet-Tolosan, France.	37186547
INRAE, US1426, GeT-PlaGe, Genotoul, Castanet-Tolosan, France.	37186547
Génomique Métabolique, Genoscope, Institut François Jacob, CEA, CNRS, Univ Evry, Université Paris-Saclay, Evry, France.	37186547
Evolution et Diversité Biologique, UMR5174, CNRS-Université Paul Sabatier, Toulouse, France.	37186547
School of Natural Sciences, Bangor University, Gwynedd, United Kingdom.	37183864
Centre for Genomic Regulation (CRG), The Barcelona Institute for Science and Technology (BIST), Barcelona, Spain.	37183864
Flow Cytometry Unit, Pompeu Fabra University, Barcelona, Spain.	37183864
Cambridge Epigenetix, Cambridge, United Kingdom.	37183864
Present address: School of Life Sciences and Medicine, Shandong University of Technology, Zibo, China.	37183864
Department of Experimental Embryology, Institute of Genetics and Animal Biotechnology of the Polish Academy of Sciences, Magdalenka, Poland.	37183864
Departamento de Biología, Facultad de Ciencias, Universidad Autónoma de Madrid, Madrid, Spain.	37183864
Centre for Ecology and Conservation, University of Exeter, Cornwall, United Kingdom.	37183864
Advanced Medical Technology Center, The First Affiliated Hospital, Zhongshan School of Medicine, Sun Yat-sen University, Guangzhou, China.	37183780
Department of Genetics and Biomedical Informatics, Zhongshan School of Medicine, Sun Yat-sen University, Guangzhou, China.	37183780
Key Laboratory of Tropical Disease Control, Ministry of Education, Sun Yat-sen University, Guangzhou, China.	37183780
Institute of Botany, Justus-Liebig-University Gießen, Gießen, Germany.	37172323
OrchidKraft, Satara, India.	37172323
Matthias Schleiden Institute/Genetics, Friedrich-Schiller-University Jena, Jena, Germany.	37172323
Service-Verband KVD, Dorsten, Germany.	37172323
SGS Institut Fresenius GmbH, TraitGenetics Section, Gatersleben, Germany.	37172323
Mathematical Biology and Bioinformatics Laboratory, Peter the Great St. Petersburg Polytechnic University, St. Petersburg, Russia.	37159511
Marine and Environmental Biology, University of Southern California, Los Angeles, CA, USA.	37159511
N.I. Vavilov All-Russian Institute of Plant Genetic Resources (VIR), St. Petersburg, Russia.	37159511
Spatial Sciences Institute, University of Southern California, Los Angeles, CA, USA.	37159511
Plant and Soil Science and Gund Institute for the Environment, University of Vermont, Burlington, VT, USA.	37159511
Molecular and Computational Biology, University of Southern California, Los Angeles, CA, USA.	37159511
Department of Biology, Indiana University, Bloomington, IN.	37158385
Department of Mathematics, Western University, London, ON, Canada.	37158385
University Information Technology Services, Indiana University, Bloomington, IN.	37158385
Department of Computer Science, Indiana University, Bloomington, IN.	37158385
College of Plant Science and Technology, Huazhong Agricultural University, Wuhan, China.	37155936
Shenzhen Branch, Guangdong Laboratory of Lingnan Modern Agriculture, Key Laboratory of Gene Editing Technologies (Hainan), Ministry of Agriculture and Rural Affairs, Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences, Shenzhen, China.	37155936
Plant Protection Research Institute, Guangxi Academy of Agricultural Science/Key Laboratory of Green Prevention and Control on Fruits and Vegetables in South China Ministry of Agriculture and Rural Affairs/Guangxi Key Laboratory of Biology for Crop Diseases and Insect Pests, Nanning, China.	37155936
Lancaster Environment Centre, Lancaster University, Lancaster, United Kingdom.	37155936
Laboratory of Genetics, J. F. Crow Institute for the Study of Evolution, Wisconsin Energy Institute, Center for Genomic Science Innovation, University of Wisconsin-Madison, Madison, WI.	37154525
DOE Great Lakes Bioenergy Research Center, University of Wisconsin-Madison, Madison, WI.	37154525
Department of Biological Sciences, State University of New York at Oswego, Oswego, NY.	37154525
Department of Biological Sciences, Vanderbilt University, Nashville, TN.	37154525
Evolutionary Studies Initiative, Vanderbilt University, Nashville, TN.	37154525
Department of Bioinformatics and Genomics, University of North Carolina at Charlotte, Charlotte, NC.	37154525
Department of Biology, Villanova University, Villanova, PA.	37154525
Department of Biology, Indiana University, Bloomington, IN.	37154524
Biodesign Center for Mechanisms of Evolution, Arizona State University, Tempe, AZ.	37154524
Department of Biological Sciences, Mississippi State University, Starkville, MS.	37154524
Cancer and Cell Biology Division, Translational Genomics Research Institute, Phoenix, AZ.	37154524
School of Life Sciences, Arizona State University, Tempe, AZ.	37154524
